Daily Mean Air Temperature ,,,
Date,Value,Time Period,Climate Model
26-07-1987,33.05,1986-2005,CanESM2
27-07-1987,38.72,1986-2005,CanESM2
28-07-1987,41.37,1986-2005,CanESM2
29-07-1987,33.78,1986-2005,CanESM2
30-07-1987,34.13,1986-2005,CanESM2
31-07-1987,35.88,1986-2005,CanESM2
01-08-1987,36.24,1986-2005,CanESM2
02-08-1987,37.88,1986-2005,CanESM2
03-08-1987,41.28,1986-2005,CanESM2
04-08-1987,42.14,1986-2005,CanESM2
05-08-1987,31.49,1986-2005,CanESM2
06-08-1987,29.24,1986-2005,CanESM2
07-08-1987,32.03,1986-2005,CanESM2
08-08-1987,30.68,1986-2005,CanESM2
09-08-1987,30.27,1986-2005,CanESM2
10-08-1987,36.3,1986-2005,CanESM2
11-08-1987,38.87,1986-2005,CanESM2
12-08-1987,38.75,1986-2005,CanESM2
13-08-1987,40.24,1986-2005,CanESM2
14-08-1987,39.08,1986-2005,CanESM2
15-08-1987,38.27,1986-2005,CanESM2
16-08-1987,39.89,1986-2005,CanESM2
17-08-1987,36.39,1986-2005,CanESM2
18-08-1987,30.23,1986-2005,CanESM2
19-08-1987,32.32,1986-2005,CanESM2
20-08-1987,33.54,1986-2005,CanESM2
21-08-1987,33.79,1986-2005,CanESM2
22-08-1987,40.23,1986-2005,CanESM2
23-08-1987,39.21,1986-2005,CanESM2
24-08-1987,35.51,1986-2005,CanESM2
25-08-1987,36.86,1986-2005,CanESM2
26-08-1987,39.28,1986-2005,CanESM2
27-08-1987,33.56,1986-2005,CanESM2
28-08-1987,33.9,1986-2005,CanESM2
29-08-1987,32.41,1986-2005,CanESM2
30-08-1987,31.7,1986-2005,CanESM2
31-08-1987,38.1,1986-2005,CanESM2
01-09-1987,37.1,1986-2005,CanESM2
02-09-1987,32.15,1986-2005,CanESM2
03-09-1987,33.04,1986-2005,CanESM2
04-09-1987,33.35,1986-2005,CanESM2
05-09-1987,28.26,1986-2005,CanESM2
06-09-1987,25.67,1986-2005,CanESM2
07-09-1987,28.94,1986-2005,CanESM2
08-09-1987,32.55,1986-2005,CanESM2
09-09-1987,27.32,1986-2005,CanESM2
10-09-1987,24.67,1986-2005,CanESM2
11-09-1987,28.96,1986-2005,CanESM2
12-09-1987,34.57,1986-2005,CanESM2
13-09-1987,34.92,1986-2005,CanESM2
14-09-1987,33.96,1986-2005,CanESM2
15-09-1987,30.11,1986-2005,CanESM2
16-09-1987,31.14,1986-2005,CanESM2
17-09-1987,35.7,1986-2005,CanESM2
18-09-1987,27.33,1986-2005,CanESM2
19-09-1987,24.76,1986-2005,CanESM2
20-09-1987,23.41,1986-2005,CanESM2
21-09-1987,24.39,1986-2005,CanESM2
22-09-1987,25.73,1986-2005,CanESM2
23-09-1987,26.91,1986-2005,CanESM2
24-09-1987,26.55,1986-2005,CanESM2
25-09-1987,25.42,1986-2005,CanESM2
26-09-1987,24.85,1986-2005,CanESM2
27-09-1987,25.01,1986-2005,CanESM2
28-09-1987,23.97,1986-2005,CanESM2
29-09-1987,24.44,1986-2005,CanESM2
30-09-1987,25.07,1986-2005,CanESM2
01-10-1987,23.36,1986-2005,CanESM2
02-10-1987,21.7,1986-2005,CanESM2
03-10-1987,22.17,1986-2005,CanESM2
04-10-1987,18.13,1986-2005,CanESM2
05-10-1987,16.89,1986-2005,CanESM2
06-10-1987,18.26,1986-2005,CanESM2
07-10-1987,20.79,1986-2005,CanESM2
08-10-1987,12.28,1986-2005,CanESM2
09-10-1987,9.93,1986-2005,CanESM2
10-10-1987,14.22,1986-2005,CanESM2
11-10-1987,21.07,1986-2005,CanESM2
12-10-1987,18.68,1986-2005,CanESM2
13-10-1987,15.19,1986-2005,CanESM2
14-10-1987,15.41,1986-2005,CanESM2
15-10-1987,16.9,1986-2005,CanESM2
16-10-1987,17.08,1986-2005,CanESM2
17-10-1987,18.83,1986-2005,CanESM2
18-10-1987,21.1,1986-2005,CanESM2
19-10-1987,14.43,1986-2005,CanESM2
20-10-1987,16.98,1986-2005,CanESM2
21-10-1987,23.05,1986-2005,CanESM2
22-10-1987,20.64,1986-2005,CanESM2
23-10-1987,16.86,1986-2005,CanESM2
24-10-1987,23.65,1986-2005,CanESM2
25-10-1987,20.13,1986-2005,CanESM2
26-10-1987,12.06,1986-2005,CanESM2
27-10-1987,15.01,1986-2005,CanESM2
28-10-1987,10.34,1986-2005,CanESM2
29-10-1987,9.09,1986-2005,CanESM2
30-10-1987,13.57,1986-2005,CanESM2
31-10-1987,9.05,1986-2005,CanESM2
01-11-1987,6.21,1986-2005,CanESM2
02-11-1987,12.31,1986-2005,CanESM2
03-11-1987,6.12,1986-2005,CanESM2
04-11-1987,7.5,1986-2005,CanESM2
05-11-1987,14.6,1986-2005,CanESM2
06-11-1987,11.26,1986-2005,CanESM2
07-11-1987,8.4,1986-2005,CanESM2
08-11-1987,8.48,1986-2005,CanESM2
09-11-1987,18.23,1986-2005,CanESM2
10-11-1987,7.08,1986-2005,CanESM2
11-11-1987,0.62,1986-2005,CanESM2
12-11-1987,0.81,1986-2005,CanESM2
13-11-1987,2.98,1986-2005,CanESM2
14-11-1987,6.91,1986-2005,CanESM2
15-11-1987,5.78,1986-2005,CanESM2
16-11-1987,2.15,1986-2005,CanESM2
17-11-1987,-0.81,1986-2005,CanESM2
18-11-1987,-1.36,1986-2005,CanESM2
19-11-1987,1.48,1986-2005,CanESM2
20-11-1987,1.48,1986-2005,CanESM2
21-11-1987,4.59,1986-2005,CanESM2
22-11-1987,5.73,1986-2005,CanESM2
23-11-1987,4.32,1986-2005,CanESM2
24-11-1987,6.04,1986-2005,CanESM2
25-11-1987,4.9,1986-2005,CanESM2
26-11-1987,6.31,1986-2005,CanESM2
27-11-1987,1.22,1986-2005,CanESM2
28-11-1987,6.77,1986-2005,CanESM2
29-11-1987,10.35,1986-2005,CanESM2
30-11-1987,4.23,1986-2005,CanESM2
01-12-1987,2.9,1986-2005,CanESM2
02-12-1987,3.3,1986-2005,CanESM2
03-12-1987,7.17,1986-2005,CanESM2
04-12-1987,2.44,1986-2005,CanESM2
05-12-1987,-0.93,1986-2005,CanESM2
06-12-1987,1.4,1986-2005,CanESM2
07-12-1987,-3.35,1986-2005,CanESM2
08-12-1987,-4.13,1986-2005,CanESM2
09-12-1987,-6.17,1986-2005,CanESM2
10-12-1987,-2.16,1986-2005,CanESM2
11-12-1987,2.19,1986-2005,CanESM2
12-12-1987,0.86,1986-2005,CanESM2
13-12-1987,5.71,1986-2005,CanESM2
14-12-1987,3.39,1986-2005,CanESM2
15-12-1987,4.53,1986-2005,CanESM2
16-12-1987,2.48,1986-2005,CanESM2
17-12-1987,5.05,1986-2005,CanESM2
18-12-1987,6.24,1986-2005,CanESM2
19-12-1987,4.24,1986-2005,CanESM2
20-12-1987,2.15,1986-2005,CanESM2
21-12-1987,-0.97,1986-2005,CanESM2
22-12-1987,0.71,1986-2005,CanESM2
23-12-1987,7.52,1986-2005,CanESM2
24-12-1987,12.66,1986-2005,CanESM2
25-12-1987,8.72,1986-2005,CanESM2
26-12-1987,6.14,1986-2005,CanESM2
27-12-1987,4.83,1986-2005,CanESM2
28-12-1987,2.22,1986-2005,CanESM2
29-12-1987,7.74,1986-2005,CanESM2
30-12-1987,6.48,1986-2005,CanESM2
31-12-1987,5.32,1986-2005,CanESM2
01-01-1988,8.47,1986-2005,CanESM2
02-01-1988,0.26,1986-2005,CanESM2
03-01-1988,2.24,1986-2005,CanESM2
04-01-1988,2.24,1986-2005,CanESM2
05-01-1988,2.52,1986-2005,CanESM2
06-01-1988,-4.19,1986-2005,CanESM2
07-01-1988,-1.41,1986-2005,CanESM2
08-01-1988,-0.6,1986-2005,CanESM2
09-01-1988,-0.51,1986-2005,CanESM2
10-01-1988,-1.32,1986-2005,CanESM2
11-01-1988,-0.29,1986-2005,CanESM2
12-01-1988,1.85,1986-2005,CanESM2
13-01-1988,6.69,1986-2005,CanESM2
14-01-1988,0.95,1986-2005,CanESM2
15-01-1988,2.98,1986-2005,CanESM2
16-01-1988,1.57,1986-2005,CanESM2
17-01-1988,0.41,1986-2005,CanESM2
18-01-1988,-6.35,1986-2005,CanESM2
19-01-1988,-8.23,1986-2005,CanESM2
20-01-1988,-4.71,1986-2005,CanESM2
21-01-1988,-7.31,1986-2005,CanESM2
22-01-1988,-0.67,1986-2005,CanESM2
23-01-1988,2.59,1986-2005,CanESM2
24-01-1988,1.95,1986-2005,CanESM2
25-01-1988,2.2,1986-2005,CanESM2
26-01-1988,4.04,1986-2005,CanESM2
27-01-1988,3.53,1986-2005,CanESM2
28-01-1988,4.06,1986-2005,CanESM2
29-01-1988,4.15,1986-2005,CanESM2
30-01-1988,-0.54,1986-2005,CanESM2
31-01-1988,1.27,1986-2005,CanESM2
01-02-1988,-5.39,1986-2005,CanESM2
02-02-1988,-6.16,1986-2005,CanESM2
03-02-1988,6.22,1986-2005,CanESM2
04-02-1988,-0.34,1986-2005,CanESM2
05-02-1988,7.14,1986-2005,CanESM2
06-02-1988,9.77,1986-2005,CanESM2
07-02-1988,-3.58,1986-2005,CanESM2
08-02-1988,-7.71,1986-2005,CanESM2
09-02-1988,-6.9,1986-2005,CanESM2
10-02-1988,-5.75,1986-2005,CanESM2
11-02-1988,-4.33,1986-2005,CanESM2
12-02-1988,-3.28,1986-2005,CanESM2
13-02-1988,0,1986-2005,CanESM2
14-02-1988,-1.38,1986-2005,CanESM2
15-02-1988,-1.62,1986-2005,CanESM2
16-02-1988,4.82,1986-2005,CanESM2
17-02-1988,4.62,1986-2005,CanESM2
18-02-1988,9.25,1986-2005,CanESM2
19-02-1988,-4.13,1986-2005,CanESM2
20-02-1988,-2.39,1986-2005,CanESM2
21-02-1988,4.07,1986-2005,CanESM2
22-02-1988,5.96,1986-2005,CanESM2
23-02-1988,3.37,1986-2005,CanESM2
24-02-1988,10.19,1986-2005,CanESM2
25-02-1988,6.95,1986-2005,CanESM2
26-02-1988,-6.55,1986-2005,CanESM2
27-02-1988,-8.78,1986-2005,CanESM2
28-02-1988,1.31,1986-2005,CanESM2
01-03-1988,2.61,1986-2005,CanESM2
02-03-1988,0.34,1986-2005,CanESM2
03-03-1988,1.24,1986-2005,CanESM2
04-03-1988,1,1986-2005,CanESM2
05-03-1988,3.64,1986-2005,CanESM2
06-03-1988,7.4,1986-2005,CanESM2
07-03-1988,7.03,1986-2005,CanESM2
08-03-1988,4.12,1986-2005,CanESM2
09-03-1988,0.58,1986-2005,CanESM2
10-03-1988,1.56,1986-2005,CanESM2
11-03-1988,5.26,1986-2005,CanESM2
12-03-1988,2.6,1986-2005,CanESM2
13-03-1988,-0.52,1986-2005,CanESM2
14-03-1988,6.45,1986-2005,CanESM2
15-03-1988,10.55,1986-2005,CanESM2
16-03-1988,0.74,1986-2005,CanESM2
17-03-1988,0.74,1986-2005,CanESM2
18-03-1988,0.98,1986-2005,CanESM2
19-03-1988,9.79,1986-2005,CanESM2
20-03-1988,10.6,1986-2005,CanESM2
21-03-1988,11.89,1986-2005,CanESM2
22-03-1988,3.55,1986-2005,CanESM2
23-03-1988,3.09,1986-2005,CanESM2
24-03-1988,-0.95,1986-2005,CanESM2
25-03-1988,-1.36,1986-2005,CanESM2
26-03-1988,-0.15,1986-2005,CanESM2
27-03-1988,8.78,1986-2005,CanESM2
28-03-1988,8.37,1986-2005,CanESM2
29-03-1988,9.05,1986-2005,CanESM2
30-03-1988,5.09,1986-2005,CanESM2
31-03-1988,5.99,1986-2005,CanESM2
01-04-1988,5.8,1986-2005,CanESM2
02-04-1988,4.17,1986-2005,CanESM2
03-04-1988,7.46,1986-2005,CanESM2
04-04-1988,11.5,1986-2005,CanESM2
05-04-1988,8.29,1986-2005,CanESM2
06-04-1988,14.35,1986-2005,CanESM2
07-04-1988,14.74,1986-2005,CanESM2
08-04-1988,8.6,1986-2005,CanESM2
09-04-1988,10.74,1986-2005,CanESM2
10-04-1988,10.82,1986-2005,CanESM2
11-04-1988,9.37,1986-2005,CanESM2
12-04-1988,18,1986-2005,CanESM2
13-04-1988,21.27,1986-2005,CanESM2
14-04-1988,19.54,1986-2005,CanESM2
15-04-1988,15.96,1986-2005,CanESM2
16-04-1988,19.81,1986-2005,CanESM2
17-04-1988,25.05,1986-2005,CanESM2
18-04-1988,25.11,1986-2005,CanESM2
19-04-1988,21.97,1986-2005,CanESM2
20-04-1988,21.2,1986-2005,CanESM2
21-04-1988,18.66,1986-2005,CanESM2
22-04-1988,20.68,1986-2005,CanESM2
23-04-1988,22.48,1986-2005,CanESM2
24-04-1988,23.69,1986-2005,CanESM2
25-04-1988,26.39,1986-2005,CanESM2
26-04-1988,27.01,1986-2005,CanESM2
27-04-1988,18.88,1986-2005,CanESM2
28-04-1988,9.56,1986-2005,CanESM2
29-04-1988,5.27,1986-2005,CanESM2
30-04-1988,6.78,1986-2005,CanESM2
01-05-1988,9.67,1986-2005,CanESM2
02-05-1988,16.42,1986-2005,CanESM2
03-05-1988,19.92,1986-2005,CanESM2
04-05-1988,19.13,1986-2005,CanESM2
05-05-1988,16.13,1986-2005,CanESM2
06-05-1988,14.11,1986-2005,CanESM2
07-05-1988,15.86,1986-2005,CanESM2
08-05-1988,16,1986-2005,CanESM2
09-05-1988,18.11,1986-2005,CanESM2
10-05-1988,18.3,1986-2005,CanESM2
11-05-1988,14.05,1986-2005,CanESM2
12-05-1988,14.91,1986-2005,CanESM2
13-05-1988,8.61,1986-2005,CanESM2
14-05-1988,10.45,1986-2005,CanESM2
15-05-1988,21.8,1986-2005,CanESM2
16-05-1988,24.21,1986-2005,CanESM2
17-05-1988,22.34,1986-2005,CanESM2
18-05-1988,27.57,1986-2005,CanESM2
19-05-1988,27.08,1986-2005,CanESM2
20-05-1988,19.11,1986-2005,CanESM2
21-05-1988,19.15,1986-2005,CanESM2
22-05-1988,19.06,1986-2005,CanESM2
23-05-1988,19.84,1986-2005,CanESM2
24-05-1988,21.09,1986-2005,CanESM2
25-05-1988,16.64,1986-2005,CanESM2
26-05-1988,15.8,1986-2005,CanESM2
27-05-1988,15.83,1986-2005,CanESM2
28-05-1988,28.65,1986-2005,CanESM2
29-05-1988,24.64,1986-2005,CanESM2
30-05-1988,21.17,1986-2005,CanESM2
31-05-1988,21.93,1986-2005,CanESM2
01-06-1988,32.29,1986-2005,CanESM2
02-06-1988,36.79,1986-2005,CanESM2
03-06-1988,33.05,1986-2005,CanESM2
04-06-1988,35.13,1986-2005,CanESM2
05-06-1988,36.35,1986-2005,CanESM2
06-06-1988,28.58,1986-2005,CanESM2
07-06-1988,24.75,1986-2005,CanESM2
08-06-1988,31.9,1986-2005,CanESM2
09-06-1988,33.65,1986-2005,CanESM2
10-06-1988,31.25,1986-2005,CanESM2
11-06-1988,28.54,1986-2005,CanESM2
12-06-1988,33.73,1986-2005,CanESM2
13-06-1988,36.25,1986-2005,CanESM2
14-06-1988,37.92,1986-2005,CanESM2
15-06-1988,37.38,1986-2005,CanESM2
16-06-1988,38.97,1986-2005,CanESM2
17-06-1988,36.38,1986-2005,CanESM2
18-06-1988,36.49,1986-2005,CanESM2
19-06-1988,34.1,1986-2005,CanESM2
20-06-1988,33.47,1986-2005,CanESM2
21-06-1988,33.65,1986-2005,CanESM2
22-06-1988,36.29,1986-2005,CanESM2
23-06-1988,35.78,1986-2005,CanESM2
24-06-1988,34.78,1986-2005,CanESM2
25-06-1988,39.59,1986-2005,CanESM2
26-06-1988,38.45,1986-2005,CanESM2
27-06-1988,37.33,1986-2005,CanESM2
28-06-1988,38.43,1986-2005,CanESM2
29-06-1988,41,1986-2005,CanESM2
30-06-1988,39.81,1986-2005,CanESM2
01-07-1988,33.42,1986-2005,CanESM2
02-07-1988,32.91,1986-2005,CanESM2
03-07-1988,38.22,1986-2005,CanESM2
04-07-1988,41.58,1986-2005,CanESM2
05-07-1988,42.05,1986-2005,CanESM2
06-07-1988,42.5,1986-2005,CanESM2
07-07-1988,41.33,1986-2005,CanESM2
08-07-1988,36.79,1986-2005,CanESM2
09-07-1988,30.93,1986-2005,CanESM2
10-07-1988,36.8,1986-2005,CanESM2
11-07-1988,41.79,1986-2005,CanESM2
12-07-1988,34.42,1986-2005,CanESM2
13-07-1988,35.52,1986-2005,CanESM2
14-07-1988,25.48,1986-2005,CanESM2
15-07-1988,26.28,1986-2005,CanESM2
16-07-1988,27.17,1986-2005,CanESM2
17-07-1988,33.31,1986-2005,CanESM2
18-07-1988,36.27,1986-2005,CanESM2
19-07-1988,38.19,1986-2005,CanESM2
20-07-1988,37.76,1986-2005,CanESM2
21-07-1988,36.33,1986-2005,CanESM2
22-07-1988,38.74,1986-2005,CanESM2
23-07-1988,38.74,1986-2005,CanESM2
24-07-1988,40.52,1986-2005,CanESM2
25-07-1988,43.28,1986-2005,CanESM2
26-07-1988,44.08,1986-2005,CanESM2
27-07-1988,43.2,1986-2005,CanESM2
28-07-1988,39.26,1986-2005,CanESM2
29-07-1988,34.55,1986-2005,CanESM2
30-07-1988,36,1986-2005,CanESM2
31-07-1988,41.3,1986-2005,CanESM2
01-08-1988,43.14,1986-2005,CanESM2
02-08-1988,41.79,1986-2005,CanESM2
03-08-1988,43.01,1986-2005,CanESM2
04-08-1988,43.28,1986-2005,CanESM2
05-08-1988,43.21,1986-2005,CanESM2
06-08-1988,39.74,1986-2005,CanESM2
07-08-1988,32.76,1986-2005,CanESM2
08-08-1988,30.1,1986-2005,CanESM2
09-08-1988,31.53,1986-2005,CanESM2
10-08-1988,36,1986-2005,CanESM2
11-08-1988,39.4,1986-2005,CanESM2
12-08-1988,36.55,1986-2005,CanESM2
13-08-1988,33.2,1986-2005,CanESM2
14-08-1988,29.61,1986-2005,CanESM2
15-08-1988,36.72,1986-2005,CanESM2
16-08-1988,32.28,1986-2005,CanESM2
17-08-1988,26.51,1986-2005,CanESM2
18-08-1988,30.6,1986-2005,CanESM2
19-08-1988,36.06,1986-2005,CanESM2
20-08-1988,36.16,1986-2005,CanESM2
21-08-1988,37.84,1986-2005,CanESM2
22-08-1988,31.54,1986-2005,CanESM2
23-08-1988,28.35,1986-2005,CanESM2
24-08-1988,30.59,1986-2005,CanESM2
25-08-1988,37,1986-2005,CanESM2
26-08-1988,34.18,1986-2005,CanESM2
27-08-1988,31.01,1986-2005,CanESM2
28-08-1988,34.23,1986-2005,CanESM2
29-08-1988,38.5,1986-2005,CanESM2
30-08-1988,38.77,1986-2005,CanESM2
31-08-1988,37.52,1986-2005,CanESM2
01-09-1988,38.06,1986-2005,CanESM2
02-09-1988,31.71,1986-2005,CanESM2
03-09-1988,29.68,1986-2005,CanESM2
04-09-1988,30.46,1986-2005,CanESM2
05-09-1988,31.41,1986-2005,CanESM2
06-09-1988,31.32,1986-2005,CanESM2
07-09-1988,31.99,1986-2005,CanESM2
08-09-1988,25.51,1986-2005,CanESM2
09-09-1988,22.23,1986-2005,CanESM2
10-09-1988,25.02,1986-2005,CanESM2
11-09-1988,30.06,1986-2005,CanESM2
12-09-1988,33.2,1986-2005,CanESM2
13-09-1988,32.44,1986-2005,CanESM2
14-09-1988,30.51,1986-2005,CanESM2
15-09-1988,22.13,1986-2005,CanESM2
16-09-1988,18.35,1986-2005,CanESM2
17-09-1988,21.34,1986-2005,CanESM2
18-09-1988,26.76,1986-2005,CanESM2
19-09-1988,30.12,1986-2005,CanESM2
20-09-1988,30.62,1986-2005,CanESM2
21-09-1988,30.54,1986-2005,CanESM2
22-09-1988,30.54,1986-2005,CanESM2
23-09-1988,21.53,1986-2005,CanESM2
24-09-1988,21.82,1986-2005,CanESM2
25-09-1988,24.31,1986-2005,CanESM2
26-09-1988,20.93,1986-2005,CanESM2
27-09-1988,17.24,1986-2005,CanESM2
28-09-1988,17.45,1986-2005,CanESM2
29-09-1988,25.49,1986-2005,CanESM2
30-09-1988,26.19,1986-2005,CanESM2
01-10-1988,24.94,1986-2005,CanESM2
02-10-1988,20.89,1986-2005,CanESM2
03-10-1988,17.44,1986-2005,CanESM2
04-10-1988,17.9,1986-2005,CanESM2
05-10-1988,17.67,1986-2005,CanESM2
06-10-1988,21.03,1986-2005,CanESM2
07-10-1988,17.21,1986-2005,CanESM2
08-10-1988,19.2,1986-2005,CanESM2
09-10-1988,19.45,1986-2005,CanESM2
10-10-1988,14.49,1986-2005,CanESM2
11-10-1988,15.83,1986-2005,CanESM2
12-10-1988,14.92,1986-2005,CanESM2
13-10-1988,16.42,1986-2005,CanESM2
14-10-1988,17.88,1986-2005,CanESM2
15-10-1988,15.85,1986-2005,CanESM2
16-10-1988,19.66,1986-2005,CanESM2
17-10-1988,20.83,1986-2005,CanESM2
18-10-1988,20.29,1986-2005,CanESM2
19-10-1988,19.81,1986-2005,CanESM2
20-10-1988,20.3,1986-2005,CanESM2
21-10-1988,15.45,1986-2005,CanESM2
22-10-1988,8.88,1986-2005,CanESM2
23-10-1988,8.11,1986-2005,CanESM2
24-10-1988,11.41,1986-2005,CanESM2
25-10-1988,12.19,1986-2005,CanESM2
26-10-1988,10.67,1986-2005,CanESM2
27-10-1988,9.16,1986-2005,CanESM2
28-10-1988,8.01,1986-2005,CanESM2
29-10-1988,3.82,1986-2005,CanESM2
30-10-1988,10.4,1986-2005,CanESM2
31-10-1988,8.16,1986-2005,CanESM2
01-11-1988,5.79,1986-2005,CanESM2
02-11-1988,3.43,1986-2005,CanESM2
03-11-1988,4.82,1986-2005,CanESM2
04-11-1988,6.4,1986-2005,CanESM2
05-11-1988,10.49,1986-2005,CanESM2
06-11-1988,11.97,1986-2005,CanESM2
07-11-1988,9.29,1986-2005,CanESM2
08-11-1988,9.13,1986-2005,CanESM2
09-11-1988,11.02,1986-2005,CanESM2
10-11-1988,15.21,1986-2005,CanESM2
11-11-1988,11.14,1986-2005,CanESM2
12-11-1988,7.66,1986-2005,CanESM2
13-11-1988,7.58,1986-2005,CanESM2
14-11-1988,4.45,1986-2005,CanESM2
15-11-1988,3.59,1986-2005,CanESM2
16-11-1988,2.21,1986-2005,CanESM2
17-11-1988,3.33,1986-2005,CanESM2
18-11-1988,5.25,1986-2005,CanESM2
19-11-1988,7.7,1986-2005,CanESM2
20-11-1988,10.91,1986-2005,CanESM2
21-11-1988,10.69,1986-2005,CanESM2
22-11-1988,9.02,1986-2005,CanESM2
23-11-1988,5.84,1986-2005,CanESM2
24-11-1988,6.34,1986-2005,CanESM2
25-11-1988,7.27,1986-2005,CanESM2
26-11-1988,7.5,1986-2005,CanESM2
27-11-1988,8.1,1986-2005,CanESM2
28-11-1988,10.74,1986-2005,CanESM2
29-11-1988,4.94,1986-2005,CanESM2
30-11-1988,3.67,1986-2005,CanESM2
01-12-1988,8.35,1986-2005,CanESM2
02-12-1988,11.55,1986-2005,CanESM2
03-12-1988,9.82,1986-2005,CanESM2
04-12-1988,14.83,1986-2005,CanESM2
05-12-1988,8.92,1986-2005,CanESM2
06-12-1988,5.39,1986-2005,CanESM2
07-12-1988,2.37,1986-2005,CanESM2
08-12-1988,8.25,1986-2005,CanESM2
09-12-1988,11.93,1986-2005,CanESM2
10-12-1988,2.43,1986-2005,CanESM2
11-12-1988,-0.01,1986-2005,CanESM2
12-12-1988,1.3,1986-2005,CanESM2
13-12-1988,-0.97,1986-2005,CanESM2
14-12-1988,-4.51,1986-2005,CanESM2
15-12-1988,-3.01,1986-2005,CanESM2
16-12-1988,0.88,1986-2005,CanESM2
17-12-1988,6.66,1986-2005,CanESM2
18-12-1988,-1.74,1986-2005,CanESM2
19-12-1988,-3.34,1986-2005,CanESM2
20-12-1988,-2.82,1986-2005,CanESM2
21-12-1988,-2.45,1986-2005,CanESM2
22-12-1988,-1.53,1986-2005,CanESM2
23-12-1988,-0.83,1986-2005,CanESM2
24-12-1988,5.4,1986-2005,CanESM2
25-12-1988,1.77,1986-2005,CanESM2
26-12-1988,-0.27,1986-2005,CanESM2
27-12-1988,-5.74,1986-2005,CanESM2
28-12-1988,-2.13,1986-2005,CanESM2
29-12-1988,1.44,1986-2005,CanESM2
30-12-1988,0.27,1986-2005,CanESM2
31-12-1988,2.86,1986-2005,CanESM2
01-01-1989,4.89,1986-2005,CanESM2
02-01-1989,5.72,1986-2005,CanESM2
03-01-1989,10.27,1986-2005,CanESM2
04-01-1989,1.67,1986-2005,CanESM2
05-01-1989,0.6,1986-2005,CanESM2
06-01-1989,1.93,1986-2005,CanESM2
07-01-1989,4.55,1986-2005,CanESM2
08-01-1989,8.38,1986-2005,CanESM2
09-01-1989,1.52,1986-2005,CanESM2
10-01-1989,-0.52,1986-2005,CanESM2
11-01-1989,0.55,1986-2005,CanESM2
12-01-1989,0.48,1986-2005,CanESM2
13-01-1989,5.09,1986-2005,CanESM2
14-01-1989,7.44,1986-2005,CanESM2
15-01-1989,9.34,1986-2005,CanESM2
16-01-1989,9.79,1986-2005,CanESM2
17-01-1989,12.27,1986-2005,CanESM2
18-01-1989,11.15,1986-2005,CanESM2
19-01-1989,6.17,1986-2005,CanESM2
20-01-1989,9.08,1986-2005,CanESM2
21-01-1989,14.67,1986-2005,CanESM2
22-01-1989,5.06,1986-2005,CanESM2
23-01-1989,-7.22,1986-2005,CanESM2
24-01-1989,-10.49,1986-2005,CanESM2
25-01-1989,-8.8,1986-2005,CanESM2
26-01-1989,-8.23,1986-2005,CanESM2
27-01-1989,-6.49,1986-2005,CanESM2
28-01-1989,-5.93,1986-2005,CanESM2
29-01-1989,-3.57,1986-2005,CanESM2
30-01-1989,-3.52,1986-2005,CanESM2
31-01-1989,-0.59,1986-2005,CanESM2
01-02-1989,-1.21,1986-2005,CanESM2
02-02-1989,-2.16,1986-2005,CanESM2
03-02-1989,-3.7,1986-2005,CanESM2
04-02-1989,-0.61,1986-2005,CanESM2
05-02-1989,2.83,1986-2005,CanESM2
06-02-1989,0.39,1986-2005,CanESM2
07-02-1989,-4.96,1986-2005,CanESM2
08-02-1989,-10.79,1986-2005,CanESM2
09-02-1989,-11.1,1986-2005,CanESM2
10-02-1989,-7.81,1986-2005,CanESM2
11-02-1989,-7.92,1986-2005,CanESM2
12-02-1989,-2.27,1986-2005,CanESM2
13-02-1989,-11.24,1986-2005,CanESM2
14-02-1989,-10.98,1986-2005,CanESM2
15-02-1989,-0.33,1986-2005,CanESM2
16-02-1989,3.34,1986-2005,CanESM2
17-02-1989,-2.48,1986-2005,CanESM2
18-02-1989,-7.48,1986-2005,CanESM2
19-02-1989,0.8,1986-2005,CanESM2
20-02-1989,0.05,1986-2005,CanESM2
21-02-1989,1.74,1986-2005,CanESM2
22-02-1989,6.94,1986-2005,CanESM2
23-02-1989,2.76,1986-2005,CanESM2
24-02-1989,0.46,1986-2005,CanESM2
25-02-1989,5.42,1986-2005,CanESM2
26-02-1989,5.84,1986-2005,CanESM2
27-02-1989,8.15,1986-2005,CanESM2
28-02-1989,3.09,1986-2005,CanESM2
01-03-1989,8.02,1986-2005,CanESM2
02-03-1989,8.93,1986-2005,CanESM2
03-03-1989,5.52,1986-2005,CanESM2
04-03-1989,2.85,1986-2005,CanESM2
05-03-1989,1.38,1986-2005,CanESM2
06-03-1989,1.25,1986-2005,CanESM2
07-03-1989,5.97,1986-2005,CanESM2
08-03-1989,2.68,1986-2005,CanESM2
09-03-1989,-1.83,1986-2005,CanESM2
10-03-1989,-4.13,1986-2005,CanESM2
11-03-1989,-2.67,1986-2005,CanESM2
12-03-1989,-1.34,1986-2005,CanESM2
13-03-1989,1.35,1986-2005,CanESM2
14-03-1989,2.36,1986-2005,CanESM2
15-03-1989,1.55,1986-2005,CanESM2
16-03-1989,3.13,1986-2005,CanESM2
17-03-1989,3.55,1986-2005,CanESM2
18-03-1989,9.46,1986-2005,CanESM2
19-03-1989,-0.53,1986-2005,CanESM2
20-03-1989,-5.66,1986-2005,CanESM2
21-03-1989,-4.78,1986-2005,CanESM2
