Daily Precipitation,,,
Date,Value,Time Period,Climate Model
20-08-1987,0,1986-2005,CanESM2
21-08-1987,1.978,1986-2005,CanESM2
22-08-1987,0,1986-2005,CanESM2
23-08-1987,0,1986-2005,CanESM2
24-08-1987,0,1986-2005,CanESM2
25-08-1987,0,1986-2005,CanESM2
26-08-1987,0,1986-2005,CanESM2
27-08-1987,0,1986-2005,CanESM2
28-08-1987,0,1986-2005,CanESM2
29-08-1987,0,1986-2005,CanESM2
30-08-1987,0,1986-2005,CanESM2
31-08-1987,0,1986-2005,CanESM2
01-09-1987,0,1986-2005,CanESM2
02-09-1987,0,1986-2005,CanESM2
03-09-1987,0.06,1986-2005,CanESM2
04-09-1987,0,1986-2005,CanESM2
05-09-1987,0,1986-2005,CanESM2
06-09-1987,0,1986-2005,CanESM2
07-09-1987,0,1986-2005,CanESM2
08-09-1987,5.55,1986-2005,CanESM2
09-09-1987,0.237,1986-2005,CanESM2
10-09-1987,0,1986-2005,CanESM2
11-09-1987,1.608,1986-2005,CanESM2
12-09-1987,0,1986-2005,CanESM2
13-09-1987,0,1986-2005,CanESM2
14-09-1987,1.539,1986-2005,CanESM2
15-09-1987,0,1986-2005,CanESM2
16-09-1987,0.207,1986-2005,CanESM2
17-09-1987,0,1986-2005,CanESM2
18-09-1987,0,1986-2005,CanESM2
19-09-1987,0,1986-2005,CanESM2
20-09-1987,0,1986-2005,CanESM2
21-09-1987,0,1986-2005,CanESM2
22-09-1987,0,1986-2005,CanESM2
23-09-1987,0.002,1986-2005,CanESM2
24-09-1987,0.343,1986-2005,CanESM2
25-09-1987,0.736,1986-2005,CanESM2
26-09-1987,0.025,1986-2005,CanESM2
27-09-1987,0,1986-2005,CanESM2
28-09-1987,6.848,1986-2005,CanESM2
29-09-1987,0,1986-2005,CanESM2
30-09-1987,0,1986-2005,CanESM2
01-10-1987,0.166,1986-2005,CanESM2
02-10-1987,0,1986-2005,CanESM2
03-10-1987,0.078,1986-2005,CanESM2
04-10-1987,0,1986-2005,CanESM2
05-10-1987,0,1986-2005,CanESM2
06-10-1987,0,1986-2005,CanESM2
07-10-1987,0.019,1986-2005,CanESM2
08-10-1987,0,1986-2005,CanESM2
09-10-1987,0.007,1986-2005,CanESM2
10-10-1987,0,1986-2005,CanESM2
11-10-1987,0.052,1986-2005,CanESM2
12-10-1987,0.19,1986-2005,CanESM2
13-10-1987,0.001,1986-2005,CanESM2
14-10-1987,0.615,1986-2005,CanESM2
15-10-1987,0.629,1986-2005,CanESM2
16-10-1987,0.051,1986-2005,CanESM2
17-10-1987,0,1986-2005,CanESM2
18-10-1987,0,1986-2005,CanESM2
19-10-1987,0,1986-2005,CanESM2
20-10-1987,0,1986-2005,CanESM2
21-10-1987,0,1986-2005,CanESM2
22-10-1987,0,1986-2005,CanESM2
23-10-1987,0.111,1986-2005,CanESM2
24-10-1987,0.544,1986-2005,CanESM2
25-10-1987,1.754,1986-2005,CanESM2
26-10-1987,0.097,1986-2005,CanESM2
27-10-1987,23.658,1986-2005,CanESM2
28-10-1987,1.427,1986-2005,CanESM2
29-10-1987,0.522,1986-2005,CanESM2
30-10-1987,0.008,1986-2005,CanESM2
31-10-1987,0.177,1986-2005,CanESM2
01-11-1987,0,1986-2005,CanESM2
02-11-1987,0.945,1986-2005,CanESM2
03-11-1987,0.001,1986-2005,CanESM2
04-11-1987,0,1986-2005,CanESM2
05-11-1987,0.421,1986-2005,CanESM2
06-11-1987,0,1986-2005,CanESM2
07-11-1987,0.001,1986-2005,CanESM2
08-11-1987,12.511,1986-2005,CanESM2
09-11-1987,3.82,1986-2005,CanESM2
10-11-1987,1.357,1986-2005,CanESM2
11-11-1987,0.048,1986-2005,CanESM2
12-11-1987,0.005,1986-2005,CanESM2
13-11-1987,0,1986-2005,CanESM2
14-11-1987,0.02,1986-2005,CanESM2
15-11-1987,2.422,1986-2005,CanESM2
16-11-1987,1.132,1986-2005,CanESM2
17-11-1987,1.726,1986-2005,CanESM2
18-11-1987,0.825,1986-2005,CanESM2
19-11-1987,0.055,1986-2005,CanESM2
20-11-1987,0,1986-2005,CanESM2
21-11-1987,2.778,1986-2005,CanESM2
22-11-1987,1.097,1986-2005,CanESM2
23-11-1987,4.241,1986-2005,CanESM2
24-11-1987,0.004,1986-2005,CanESM2
25-11-1987,0.004,1986-2005,CanESM2
26-11-1987,5.674,1986-2005,CanESM2
27-11-1987,0,1986-2005,CanESM2
28-11-1987,0.044,1986-2005,CanESM2
29-11-1987,2.528,1986-2005,CanESM2
30-11-1987,0.001,1986-2005,CanESM2
01-12-1987,0.473,1986-2005,CanESM2
02-12-1987,0,1986-2005,CanESM2
03-12-1987,0.365,1986-2005,CanESM2
04-12-1987,4.111,1986-2005,CanESM2
05-12-1987,0.081,1986-2005,CanESM2
06-12-1987,7.91,1986-2005,CanESM2
07-12-1987,1.34,1986-2005,CanESM2
08-12-1987,4.266,1986-2005,CanESM2
09-12-1987,0,1986-2005,CanESM2
10-12-1987,4.058,1986-2005,CanESM2
11-12-1987,6.049,1986-2005,CanESM2
12-12-1987,0,1986-2005,CanESM2
13-12-1987,15.638,1986-2005,CanESM2
14-12-1987,0.017,1986-2005,CanESM2
15-12-1987,2.077,1986-2005,CanESM2
16-12-1987,0.025,1986-2005,CanESM2
17-12-1987,0.426,1986-2005,CanESM2
18-12-1987,0.026,1986-2005,CanESM2
19-12-1987,2.712,1986-2005,CanESM2
20-12-1987,3.03,1986-2005,CanESM2
21-12-1987,0.533,1986-2005,CanESM2
22-12-1987,0.002,1986-2005,CanESM2
23-12-1987,0,1986-2005,CanESM2
24-12-1987,12.957,1986-2005,CanESM2
25-12-1987,0.362,1986-2005,CanESM2
26-12-1987,0.021,1986-2005,CanESM2
27-12-1987,0.005,1986-2005,CanESM2
28-12-1987,0,1986-2005,CanESM2
29-12-1987,25.346,1986-2005,CanESM2
30-12-1987,0.264,1986-2005,CanESM2
31-12-1987,0.001,1986-2005,CanESM2
01-01-1988,10.239,1986-2005,CanESM2
02-01-1988,0.368,1986-2005,CanESM2
03-01-1988,0.001,1986-2005,CanESM2
04-01-1988,0.409,1986-2005,CanESM2
05-01-1988,0.231,1986-2005,CanESM2
06-01-1988,0.061,1986-2005,CanESM2
07-01-1988,0.107,1986-2005,CanESM2
08-01-1988,0.234,1986-2005,CanESM2
09-01-1988,0.088,1986-2005,CanESM2
10-01-1988,0.346,1986-2005,CanESM2
11-01-1988,0.71,1986-2005,CanESM2
12-01-1988,0,1986-2005,CanESM2
13-01-1988,9.108,1986-2005,CanESM2
14-01-1988,0.009,1986-2005,CanESM2
15-01-1988,0,1986-2005,CanESM2
16-01-1988,9.96,1986-2005,CanESM2
17-01-1988,0.474,1986-2005,CanESM2
18-01-1988,0.008,1986-2005,CanESM2
19-01-1988,3.033,1986-2005,CanESM2
20-01-1988,8.953,1986-2005,CanESM2
21-01-1988,0.066,1986-2005,CanESM2
22-01-1988,0.004,1986-2005,CanESM2
23-01-1988,0.18,1986-2005,CanESM2
24-01-1988,0.109,1986-2005,CanESM2
25-01-1988,0,1986-2005,CanESM2
26-01-1988,0,1986-2005,CanESM2
27-01-1988,0,1986-2005,CanESM2
28-01-1988,0,1986-2005,CanESM2
29-01-1988,0.809,1986-2005,CanESM2
30-01-1988,1.321,1986-2005,CanESM2
31-01-1988,8.691,1986-2005,CanESM2
01-02-1988,0.026,1986-2005,CanESM2
02-02-1988,17.874,1986-2005,CanESM2
03-02-1988,1.487,1986-2005,CanESM2
04-02-1988,9.832,1986-2005,CanESM2
05-02-1988,5.105,1986-2005,CanESM2
06-02-1988,28.234,1986-2005,CanESM2
07-02-1988,3.448,1986-2005,CanESM2
08-02-1988,2.241,1986-2005,CanESM2
09-02-1988,0.998,1986-2005,CanESM2
10-02-1988,3.626,1986-2005,CanESM2
11-02-1988,1.389,1986-2005,CanESM2
12-02-1988,6.111,1986-2005,CanESM2
13-02-1988,5.7,1986-2005,CanESM2
14-02-1988,1.18,1986-2005,CanESM2
15-02-1988,0.11,1986-2005,CanESM2
16-02-1988,0,1986-2005,CanESM2
17-02-1988,0,1986-2005,CanESM2
18-02-1988,11.73,1986-2005,CanESM2
19-02-1988,0.767,1986-2005,CanESM2
20-02-1988,0,1986-2005,CanESM2
21-02-1988,0,1986-2005,CanESM2
22-02-1988,0,1986-2005,CanESM2
23-02-1988,0.442,1986-2005,CanESM2
24-02-1988,0.477,1986-2005,CanESM2
25-02-1988,8.732,1986-2005,CanESM2
26-02-1988,0.349,1986-2005,CanESM2
27-02-1988,0.003,1986-2005,CanESM2
28-02-1988,38.316,1986-2005,CanESM2
01-03-1988,15.453,1986-2005,CanESM2
02-03-1988,1.349,1986-2005,CanESM2
03-03-1988,0.02,1986-2005,CanESM2
04-03-1988,1.23,1986-2005,CanESM2
05-03-1988,0,1986-2005,CanESM2
06-03-1988,0.615,1986-2005,CanESM2
07-03-1988,0.102,1986-2005,CanESM2
08-03-1988,0.008,1986-2005,CanESM2
09-03-1988,0.639,1986-2005,CanESM2
10-03-1988,0,1986-2005,CanESM2
11-03-1988,7.775,1986-2005,CanESM2
12-03-1988,0.005,1986-2005,CanESM2
13-03-1988,2.171,1986-2005,CanESM2
14-03-1988,44.963,1986-2005,CanESM2
15-03-1988,11.485,1986-2005,CanESM2
16-03-1988,2.514,1986-2005,CanESM2
17-03-1988,0.187,1986-2005,CanESM2
18-03-1988,0.764,1986-2005,CanESM2
19-03-1988,0.081,1986-2005,CanESM2
20-03-1988,0,1986-2005,CanESM2
21-03-1988,11.844,1986-2005,CanESM2
22-03-1988,0,1986-2005,CanESM2
23-03-1988,0,1986-2005,CanESM2
24-03-1988,1.739,1986-2005,CanESM2
25-03-1988,0.005,1986-2005,CanESM2
26-03-1988,1.103,1986-2005,CanESM2
27-03-1988,35.285,1986-2005,CanESM2
28-03-1988,0.288,1986-2005,CanESM2
29-03-1988,34.619,1986-2005,CanESM2
30-03-1988,1.622,1986-2005,CanESM2
31-03-1988,1.452,1986-2005,CanESM2
01-04-1988,0.755,1986-2005,CanESM2
02-04-1988,0.08,1986-2005,CanESM2
03-04-1988,1.594,1986-2005,CanESM2
04-04-1988,0.004,1986-2005,CanESM2
05-04-1988,0,1986-2005,CanESM2
06-04-1988,0,1986-2005,CanESM2
07-04-1988,0,1986-2005,CanESM2
08-04-1988,0,1986-2005,CanESM2
09-04-1988,2.435,1986-2005,CanESM2
10-04-1988,0.018,1986-2005,CanESM2
11-04-1988,0,1986-2005,CanESM2
12-04-1988,0,1986-2005,CanESM2
13-04-1988,0.67,1986-2005,CanESM2
14-04-1988,0.006,1986-2005,CanESM2
15-04-1988,0,1986-2005,CanESM2
16-04-1988,0,1986-2005,CanESM2
17-04-1988,0,1986-2005,CanESM2
18-04-1988,0,1986-2005,CanESM2
19-04-1988,9.514,1986-2005,CanESM2
20-04-1988,0.87,1986-2005,CanESM2
21-04-1988,0,1986-2005,CanESM2
22-04-1988,0.401,1986-2005,CanESM2
23-04-1988,3.888,1986-2005,CanESM2
24-04-1988,4.312,1986-2005,CanESM2
25-04-1988,0.322,1986-2005,CanESM2
26-04-1988,0.047,1986-2005,CanESM2
27-04-1988,0.198,1986-2005,CanESM2
28-04-1988,0.085,1986-2005,CanESM2
29-04-1988,1.589,1986-2005,CanESM2
30-04-1988,0,1986-2005,CanESM2
01-05-1988,0,1986-2005,CanESM2
02-05-1988,0,1986-2005,CanESM2
03-05-1988,0,1986-2005,CanESM2
04-05-1988,6.251,1986-2005,CanESM2
05-05-1988,4.978,1986-2005,CanESM2
06-05-1988,31.774,1986-2005,CanESM2
07-05-1988,2.165,1986-2005,CanESM2
08-05-1988,0.33,1986-2005,CanESM2
09-05-1988,0,1986-2005,CanESM2
10-05-1988,2.213,1986-2005,CanESM2
11-05-1988,0,1986-2005,CanESM2
12-05-1988,0.045,1986-2005,CanESM2
13-05-1988,0,1986-2005,CanESM2
14-05-1988,0,1986-2005,CanESM2
15-05-1988,0.708,1986-2005,CanESM2
16-05-1988,0,1986-2005,CanESM2
17-05-1988,0,1986-2005,CanESM2
18-05-1988,0,1986-2005,CanESM2
19-05-1988,0.019,1986-2005,CanESM2
20-05-1988,0.798,1986-2005,CanESM2
21-05-1988,0,1986-2005,CanESM2
22-05-1988,0,1986-2005,CanESM2
23-05-1988,1.59,1986-2005,CanESM2
24-05-1988,3.654,1986-2005,CanESM2
25-05-1988,0.297,1986-2005,CanESM2
26-05-1988,0.007,1986-2005,CanESM2
27-05-1988,0.002,1986-2005,CanESM2
28-05-1988,0.009,1986-2005,CanESM2
29-05-1988,0.002,1986-2005,CanESM2
30-05-1988,0,1986-2005,CanESM2
31-05-1988,0,1986-2005,CanESM2
01-06-1988,0.002,1986-2005,CanESM2
02-06-1988,0,1986-2005,CanESM2
03-06-1988,0.004,1986-2005,CanESM2
04-06-1988,1.439,1986-2005,CanESM2
05-06-1988,0.139,1986-2005,CanESM2
06-06-1988,0,1986-2005,CanESM2
07-06-1988,0,1986-2005,CanESM2
08-06-1988,2.152,1986-2005,CanESM2
09-06-1988,13.271,1986-2005,CanESM2
10-06-1988,1.033,1986-2005,CanESM2
11-06-1988,0,1986-2005,CanESM2
12-06-1988,0.513,1986-2005,CanESM2
13-06-1988,0.254,1986-2005,CanESM2
14-06-1988,0,1986-2005,CanESM2
15-06-1988,0.406,1986-2005,CanESM2
16-06-1988,0,1986-2005,CanESM2
17-06-1988,0,1986-2005,CanESM2
18-06-1988,5.629,1986-2005,CanESM2
19-06-1988,0.093,1986-2005,CanESM2
20-06-1988,0,1986-2005,CanESM2
21-06-1988,0,1986-2005,CanESM2
22-06-1988,3.588,1986-2005,CanESM2
23-06-1988,0,1986-2005,CanESM2
24-06-1988,2.519,1986-2005,CanESM2
25-06-1988,0,1986-2005,CanESM2
26-06-1988,0.032,1986-2005,CanESM2
27-06-1988,4.272,1986-2005,CanESM2
28-06-1988,2.33,1986-2005,CanESM2
29-06-1988,0,1986-2005,CanESM2
30-06-1988,0,1986-2005,CanESM2
01-07-1988,0,1986-2005,CanESM2
02-07-1988,0,1986-2005,CanESM2
03-07-1988,0.088,1986-2005,CanESM2
04-07-1988,0.601,1986-2005,CanESM2
05-07-1988,0,1986-2005,CanESM2
06-07-1988,0,1986-2005,CanESM2
07-07-1988,0,1986-2005,CanESM2
08-07-1988,0,1986-2005,CanESM2
09-07-1988,0,1986-2005,CanESM2
10-07-1988,0,1986-2005,CanESM2
11-07-1988,0,1986-2005,CanESM2
12-07-1988,0,1986-2005,CanESM2
13-07-1988,0,1986-2005,CanESM2
14-07-1988,0.811,1986-2005,CanESM2
15-07-1988,2.42,1986-2005,CanESM2
16-07-1988,0.335,1986-2005,CanESM2
17-07-1988,0,1986-2005,CanESM2
18-07-1988,0,1986-2005,CanESM2
19-07-1988,0,1986-2005,CanESM2
20-07-1988,0,1986-2005,CanESM2
21-07-1988,0,1986-2005,CanESM2
22-07-1988,0,1986-2005,CanESM2
23-07-1988,0,1986-2005,CanESM2
24-07-1988,0,1986-2005,CanESM2
25-07-1988,0,1986-2005,CanESM2
26-07-1988,0,1986-2005,CanESM2
27-07-1988,0,1986-2005,CanESM2
28-07-1988,0,1986-2005,CanESM2
29-07-1988,0,1986-2005,CanESM2
30-07-1988,0,1986-2005,CanESM2
31-07-1988,3.064,1986-2005,CanESM2
01-08-1988,0,1986-2005,CanESM2
02-08-1988,5.295,1986-2005,CanESM2
03-08-1988,0.454,1986-2005,CanESM2
04-08-1988,0,1986-2005,CanESM2
05-08-1988,0,1986-2005,CanESM2
06-08-1988,0,1986-2005,CanESM2
07-08-1988,0,1986-2005,CanESM2
08-08-1988,0,1986-2005,CanESM2
09-08-1988,0,1986-2005,CanESM2
10-08-1988,0,1986-2005,CanESM2
11-08-1988,0,1986-2005,CanESM2
12-08-1988,0,1986-2005,CanESM2
13-08-1988,0,1986-2005,CanESM2
14-08-1988,0,1986-2005,CanESM2
15-08-1988,0.554,1986-2005,CanESM2
16-08-1988,1.324,1986-2005,CanESM2
17-08-1988,0,1986-2005,CanESM2
18-08-1988,0,1986-2005,CanESM2
19-08-1988,0,1986-2005,CanESM2
20-08-1988,0,1986-2005,CanESM2
21-08-1988,0,1986-2005,CanESM2
22-08-1988,0,1986-2005,CanESM2
23-08-1988,0,1986-2005,CanESM2
24-08-1988,0,1986-2005,CanESM2
25-08-1988,0,1986-2005,CanESM2
26-08-1988,0,1986-2005,CanESM2
27-08-1988,0,1986-2005,CanESM2
28-08-1988,0,1986-2005,CanESM2
29-08-1988,0,1986-2005,CanESM2
30-08-1988,0,1986-2005,CanESM2
31-08-1988,0,1986-2005,CanESM2
01-09-1988,0,1986-2005,CanESM2
02-09-1988,0,1986-2005,CanESM2
03-09-1988,0,1986-2005,CanESM2
04-09-1988,0,1986-2005,CanESM2
05-09-1988,0,1986-2005,CanESM2
06-09-1988,0,1986-2005,CanESM2
07-09-1988,1.763,1986-2005,CanESM2
08-09-1988,0,1986-2005,CanESM2
09-09-1988,0,1986-2005,CanESM2
10-09-1988,0,1986-2005,CanESM2
11-09-1988,0,1986-2005,CanESM2
12-09-1988,0,1986-2005,CanESM2
13-09-1988,0,1986-2005,CanESM2
14-09-1988,0.23,1986-2005,CanESM2
15-09-1988,6.501,1986-2005,CanESM2
16-09-1988,0.003,1986-2005,CanESM2
17-09-1988,0,1986-2005,CanESM2
18-09-1988,0,1986-2005,CanESM2
19-09-1988,0,1986-2005,CanESM2
20-09-1988,0,1986-2005,CanESM2
21-09-1988,0,1986-2005,CanESM2
22-09-1988,0,1986-2005,CanESM2
23-09-1988,0,1986-2005,CanESM2
24-09-1988,0,1986-2005,CanESM2
25-09-1988,0,1986-2005,CanESM2
26-09-1988,0.045,1986-2005,CanESM2
27-09-1988,0,1986-2005,CanESM2
28-09-1988,0,1986-2005,CanESM2
29-09-1988,0,1986-2005,CanESM2
30-09-1988,0.053,1986-2005,CanESM2
01-10-1988,0,1986-2005,CanESM2
02-10-1988,0.022,1986-2005,CanESM2
03-10-1988,2.236,1986-2005,CanESM2
04-10-1988,0,1986-2005,CanESM2
05-10-1988,0,1986-2005,CanESM2
06-10-1988,7.28,1986-2005,CanESM2
07-10-1988,0.923,1986-2005,CanESM2
08-10-1988,23.985,1986-2005,CanESM2
09-10-1988,0,1986-2005,CanESM2
10-10-1988,0.002,1986-2005,CanESM2
11-10-1988,0,1986-2005,CanESM2
12-10-1988,0.035,1986-2005,CanESM2
13-10-1988,0.033,1986-2005,CanESM2
14-10-1988,1.579,1986-2005,CanESM2
15-10-1988,0.163,1986-2005,CanESM2
16-10-1988,0.002,1986-2005,CanESM2
17-10-1988,3.098,1986-2005,CanESM2
18-10-1988,0.133,1986-2005,CanESM2
19-10-1988,5.634,1986-2005,CanESM2
20-10-1988,6.473,1986-2005,CanESM2
21-10-1988,35.922,1986-2005,CanESM2
22-10-1988,1.834,1986-2005,CanESM2
23-10-1988,0.474,1986-2005,CanESM2
24-10-1988,0.018,1986-2005,CanESM2
25-10-1988,0.691,1986-2005,CanESM2
26-10-1988,0.762,1986-2005,CanESM2
27-10-1988,1.28,1986-2005,CanESM2
28-10-1988,2.177,1986-2005,CanESM2
29-10-1988,7.368,1986-2005,CanESM2
30-10-1988,20.295,1986-2005,CanESM2
31-10-1988,11.391,1986-2005,CanESM2
01-11-1988,0.189,1986-2005,CanESM2
02-11-1988,0.38,1986-2005,CanESM2
03-11-1988,0.553,1986-2005,CanESM2
04-11-1988,0.141,1986-2005,CanESM2
05-11-1988,0.107,1986-2005,CanESM2
06-11-1988,8.136,1986-2005,CanESM2
07-11-1988,1.394,1986-2005,CanESM2
08-11-1988,0.338,1986-2005,CanESM2
09-11-1988,0.035,1986-2005,CanESM2
10-11-1988,3.269,1986-2005,CanESM2
11-11-1988,9.324,1986-2005,CanESM2
12-11-1988,0.001,1986-2005,CanESM2
13-11-1988,1.119,1986-2005,CanESM2
14-11-1988,2.878,1986-2005,CanESM2
15-11-1988,1.015,1986-2005,CanESM2
16-11-1988,0.294,1986-2005,CanESM2
17-11-1988,0.7,1986-2005,CanESM2
18-11-1988,0.702,1986-2005,CanESM2
19-11-1988,0.152,1986-2005,CanESM2
20-11-1988,0.054,1986-2005,CanESM2
21-11-1988,2.304,1986-2005,CanESM2
22-11-1988,6.335,1986-2005,CanESM2
23-11-1988,0.351,1986-2005,CanESM2
24-11-1988,0.001,1986-2005,CanESM2
25-11-1988,0,1986-2005,CanESM2
26-11-1988,0,1986-2005,CanESM2
27-11-1988,1.612,1986-2005,CanESM2
28-11-1988,3.486,1986-2005,CanESM2
29-11-1988,0.088,1986-2005,CanESM2
30-11-1988,0,1986-2005,CanESM2
01-12-1988,5.278,1986-2005,CanESM2
02-12-1988,3.244,1986-2005,CanESM2
03-12-1988,3.923,1986-2005,CanESM2
04-12-1988,52.359,1986-2005,CanESM2
05-12-1988,0.005,1986-2005,CanESM2
06-12-1988,0.008,1986-2005,CanESM2
07-12-1988,0,1986-2005,CanESM2
08-12-1988,0.013,1986-2005,CanESM2
09-12-1988,6.867,1986-2005,CanESM2
10-12-1988,0.669,1986-2005,CanESM2
11-12-1988,0,1986-2005,CanESM2
12-12-1988,17.012,1986-2005,CanESM2
13-12-1988,0.319,1986-2005,CanESM2
14-12-1988,0,1986-2005,CanESM2
15-12-1988,1.012,1986-2005,CanESM2
16-12-1988,20.13,1986-2005,CanESM2
17-12-1988,19.875,1986-2005,CanESM2
18-12-1988,0.217,1986-2005,CanESM2
19-12-1988,0.225,1986-2005,CanESM2
20-12-1988,0.008,1986-2005,CanESM2
21-12-1988,1.89,1986-2005,CanESM2
22-12-1988,0.389,1986-2005,CanESM2
23-12-1988,0,1986-2005,CanESM2
24-12-1988,3.684,1986-2005,CanESM2
25-12-1988,0,1986-2005,CanESM2
26-12-1988,0.095,1986-2005,CanESM2
27-12-1988,0.051,1986-2005,CanESM2
28-12-1988,2.85,1986-2005,CanESM2
29-12-1988,7.022,1986-2005,CanESM2
30-12-1988,0.017,1986-2005,CanESM2
31-12-1988,4.838,1986-2005,CanESM2
01-01-1989,0.466,1986-2005,CanESM2
02-01-1989,9.417,1986-2005,CanESM2
03-01-1989,7.716,1986-2005,CanESM2
04-01-1989,0.004,1986-2005,CanESM2
05-01-1989,0,1986-2005,CanESM2
06-01-1989,0.007,1986-2005,CanESM2
07-01-1989,0,1986-2005,CanESM2
08-01-1989,5.561,1986-2005,CanESM2
09-01-1989,0.224,1986-2005,CanESM2
10-01-1989,0.225,1986-2005,CanESM2
11-01-1989,0.007,1986-2005,CanESM2
12-01-1989,0,1986-2005,CanESM2
13-01-1989,0,1986-2005,CanESM2
14-01-1989,0,1986-2005,CanESM2
15-01-1989,1.02,1986-2005,CanESM2
16-01-1989,0.147,1986-2005,CanESM2
17-01-1989,0.053,1986-2005,CanESM2
18-01-1989,5.263,1986-2005,CanESM2
19-01-1989,0.451,1986-2005,CanESM2
20-01-1989,17.559,1986-2005,CanESM2
21-01-1989,2.206,1986-2005,CanESM2
22-01-1989,5.811,1986-2005,CanESM2
23-01-1989,0.409,1986-2005,CanESM2
24-01-1989,0.893,1986-2005,CanESM2
25-01-1989,0.304,1986-2005,CanESM2
26-01-1989,0.194,1986-2005,CanESM2
27-01-1989,0.01,1986-2005,CanESM2
28-01-1989,0.002,1986-2005,CanESM2
29-01-1989,0.005,1986-2005,CanESM2
30-01-1989,0.007,1986-2005,CanESM2
31-01-1989,17.351,1986-2005,CanESM2
01-02-1989,0.601,1986-2005,CanESM2
02-02-1989,0.323,1986-2005,CanESM2
03-02-1989,0.043,1986-2005,CanESM2
04-02-1989,0.261,1986-2005,CanESM2
05-02-1989,0.1,1986-2005,CanESM2
06-02-1989,1.622,1986-2005,CanESM2
07-02-1989,5.382,1986-2005,CanESM2
08-02-1989,16.726,1986-2005,CanESM2
09-02-1989,3.655,1986-2005,CanESM2
10-02-1989,3.884,1986-2005,CanESM2
11-02-1989,0.427,1986-2005,CanESM2
12-02-1989,0.089,1986-2005,CanESM2
13-02-1989,0.041,1986-2005,CanESM2
14-02-1989,1.572,1986-2005,CanESM2
15-02-1989,6.11,1986-2005,CanESM2
16-02-1989,18.58,1986-2005,CanESM2
17-02-1989,0.973,1986-2005,CanESM2
18-02-1989,2.958,1986-2005,CanESM2
19-02-1989,13.372,1986-2005,CanESM2
20-02-1989,0.303,1986-2005,CanESM2
21-02-1989,0.008,1986-2005,CanESM2
22-02-1989,0.032,1986-2005,CanESM2
23-02-1989,0.135,1986-2005,CanESM2
24-02-1989,0.313,1986-2005,CanESM2
25-02-1989,0.013,1986-2005,CanESM2
26-02-1989,0,1986-2005,CanESM2
27-02-1989,2.431,1986-2005,CanESM2
28-02-1989,0.066,1986-2005,CanESM2
01-03-1989,0.072,1986-2005,CanESM2
02-03-1989,0.006,1986-2005,CanESM2
03-03-1989,4.32,1986-2005,CanESM2
04-03-1989,0.371,1986-2005,CanESM2
05-03-1989,0,1986-2005,CanESM2
06-03-1989,0,1986-2005,CanESM2
07-03-1989,0.002,1986-2005,CanESM2
08-03-1989,2.317,1986-2005,CanESM2
09-03-1989,0,1986-2005,CanESM2
10-03-1989,0,1986-2005,CanESM2
11-03-1989,7.539,1986-2005,CanESM2
12-03-1989,14.846,1986-2005,CanESM2
13-03-1989,0.687,1986-2005,CanESM2
14-03-1989,0,1986-2005,CanESM2
15-03-1989,0.236,1986-2005,CanESM2
16-03-1989,0.244,1986-2005,CanESM2
17-03-1989,1.833,1986-2005,CanESM2
18-03-1989,53.732,1986-2005,CanESM2
19-03-1989,0.237,1986-2005,CanESM2
20-03-1989,0.066,1986-2005,CanESM2
21-03-1989,0,1986-2005,CanESM2
22-03-1989,0,1986-2005,CanESM2
23-03-1989,0.016,1986-2005,CanESM2
24-03-1989,0.071,1986-2005,CanESM2
25-03-1989,0.055,1986-2005,CanESM2
26-03-1989,0.002,1986-2005,CanESM2
27-03-1989,18.862,1986-2005,CanESM2
28-03-1989,31.329,1986-2005,CanESM2
29-03-1989,1.561,1986-2005,CanESM2
30-03-1989,0.064,1986-2005,CanESM2
31-03-1989,1.239,1986-2005,CanESM2
01-04-1989,0.41,1986-2005,CanESM2
02-04-1989,1.411,1986-2005,CanESM2
03-04-1989,1.263,1986-2005,CanESM2
04-04-1989,0.111,1986-2005,CanESM2
05-04-1989,3.273,1986-2005,CanESM2
06-04-1989,1.376,1986-2005,CanESM2
07-04-1989,0.525,1986-2005,CanESM2
08-04-1989,0,1986-2005,CanESM2
09-04-1989,0.54,1986-2005,CanESM2
10-04-1989,0.989,1986-2005,CanESM2
11-04-1989,0.01,1986-2005,CanESM2
12-04-1989,5.405,1986-2005,CanESM2
13-04-1989,5.386,1986-2005,CanESM2
14-04-1989,0.928,1986-2005,CanESM2
15-04-1989,0.831,1986-2005,CanESM2
16-04-1989,1.026,1986-2005,CanESM2
17-04-1989,0.035,1986-2005,CanESM2
18-04-1989,0,1986-2005,CanESM2
19-04-1989,0,1986-2005,CanESM2
20-04-1989,0.008,1986-2005,CanESM2
21-04-1989,1.424,1986-2005,CanESM2
22-04-1989,0.012,1986-2005,CanESM2
23-04-1989,0.453,1986-2005,CanESM2
24-04-1989,3.377,1986-2005,CanESM2
25-04-1989,2.036,1986-2005,CanESM2
26-04-1989,0.129,1986-2005,CanESM2
27-04-1989,0.269,1986-2005,CanESM2
28-04-1989,0.317,1986-2005,CanESM2
29-04-1989,0.528,1986-2005,CanESM2
30-04-1989,0.298,1986-2005,CanESM2
01-05-1989,0,1986-2005,CanESM2
02-05-1989,5.83,1986-2005,CanESM2
03-05-1989,0.729,1986-2005,CanESM2
04-05-1989,0.571,1986-2005,CanESM2
05-05-1989,0.128,1986-2005,CanESM2
06-05-1989,0,1986-2005,CanESM2
07-05-1989,0,1986-2005,CanESM2
